trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_kh,phys_kh,patch_kh,new_loss_vortex,phys_vortex,patch_vortex,new_loss_tearing,phys_tearing,patch_tearing,new_loss_coalescence,phys_coalescence,patch_coalescence,new_loss_ot,phys_ot,patch_ot,new_loss_rotor,phys_rotor,patch_rotor,param_beta,param_threshold_amr,param_gamma_hydro,param_gamma_mag,param_kappa,param_w_z_frac,param_beta_grad,param_beta_curl,param_beta_xpoint
74,0.31199355110214416,0.31199355110214416,0.12555162340458212,0.7780983703460489,nan,nan,nan,nan,nan,0.26334829093613077,0.0014462280002382033,0.9181034482758621,0.25137233943695675,0.017077525211739414,0.837109375,0.28438826112781096,0.005276717752848302,0.9821671195652174,0.27968536339721795,0.0008443645253358674,0.9767878605769231,0.2766465237479529,0.12158581735176169,0.6642982897384306,0.5165205279667953,0.6070790875855692,0.2901241289198606,0.801542604396329,0.14112571037932262,1.6331696508441518,2.6784674507591433,13.636750822937188,0.07372219785540082,0.18728355678156175,1.6488859524582813,0.3752618131325744
64,0.31223097858504895,0.31223097858504895,0.10764510217177554,0.8236956696182323,nan,nan,nan,nan,nan,0.28390627358895143,0.001276254288899753,0.9904813218390804,0.2665966523922611,0.01492116861232338,0.8957853618421052,0.2866372279992768,0.0012921191989874999,1.0,0.2831525403110367,0.000605263166220628,0.9895207331730769,0.26461718394747186,0.10131478690271808,0.6728731765593562,0.4884759932712956,0.5264610208615039,0.3935134242957746,0.6672930072006668,0.10200321916315717,1.3604436590456381,2.8890454435727446,11.791341510664479,0.06573414052317406,0.39896290489088676,1.3292359338336388,0.2770761170689018
76,0.31245890288369554,0.31245890288369554,0.16757048678927897,0.6746799431197369,nan,nan,nan,nan,nan,0.2479565282088596,0.005640097346809546,0.8537476053639846,0.2324664914272006,0.04883302220860715,0.6915501644736842,0.24131854787160487,0.014578303976768434,0.8081691576086957,0.2529915721865861,0.0012885616381435611,0.8822490985576923,0.3026204393162426,0.19855543596829292,0.5627829476861167,0.5973998382916798,0.7365274995970522,0.2495806850282486,0.9875855060419954,0.22390181528891043,1.5989783702144702,3.277095161457932,13.57550547869522,0.07339804530083607,0.5826712247694134,1.6552853148283178,0.3712302148467957
32,0.3128032055289985,0.3128032055289985,0.15432266374790715,0.7090045599817268,nan,nan,nan,nan,nan,0.2703281029801937,0.001376010838937776,0.9427083333333334,0.23762010520228904,0.046936239388467825,0.7143297697368421,0.270110926266553,0.013922959816652392,0.9105808423913043,0.2503016102252781,0.001534033161543069,0.8722205528846154,0.3017128596109789,0.1998533605982275,0.5563616071428571,0.5467456288886984,0.6623133786836143,0.25782625440140844,0.517173835168733,0.20895873416224,1.9320865353769492,0.38612085187918255,6.939761239932284,0.13964942388277002,1.0463272876419187,0.34598652661693957,0.18557055031065026
92,0.31441161439958404,0.31441161439958404,0.1185507789413305,0.8040637030452178,nan,nan,nan,nan,nan,0.26978426692315066,0.0013689507039050986,0.9408225574712644,0.26142929329379444,0.01899443166394375,0.867516447368421,0.2866372279992768,0.0012921191989874999,1.0,0.28261345043530584,0.0007069075325050197,0.9873798076923077,0.2592832717768479,0.08400073038698341,0.697489625251509,0.5267221759691287,0.6049415341616582,0.3311737804878049,0.6257985543344536,0.11735891428824345,2.5830671467252984,2.9997330439634107,14.543622689896239,0.10702786361442855,0.2957729304135212,1.4625020657805596,0.3238810846682452
215,0.31441344350857875,0.31441344350857875,0.13968286477845654,0.751239890333884,nan,nan,nan,nan,nan,0.26246578349218913,0.0014319819465360138,0.9150502873563219,0.24201691956933932,0.025254608449706627,0.783922697368421,0.2864197478434344,0.0020066687199384843,0.997452445652174,0.2741280392447402,0.0009517309041747298,0.9570688100961539,0.2551741490119189,0.11638616274143496,0.6021441146881288,0.5662760218898505,0.6920660359089484,0.2518009868421053,0.6165474888652059,0.1574532100324659,1.1663671075075275,2.9446151659208986,11.863756479445897,0.17469348379877012,0.41928501868779733,0.11850469222675533,0.29466556319113085
4,0.3162224882455961,0.3162224882455961,0.1241615155281518,0.7963749200392071,nan,nan,nan,nan,nan,0.2799667459874439,0.0013104846123064627,0.9766073994252874,0.2601602317182389,0.020252284931850117,0.8599300986842106,0.2842066393317436,0.004614838542701906,0.9831861413043478,0.28353105038255094,0.0006844561124944228,0.9906475360576923,0.2857195084767024,0.1268150331953512,0.6829806966800804,0.5037507535768972,0.5912919957742067,0.28489764808362367,0.9376855487309009,0.12170714737937137,1.3693469949532693,0.9178103100139207,9.32280100810097,0.06670238557655042,0.6362272106875343,0.24993752143130524,0.310966922638322
28,0.31817596852422564,0.31817596852422564,0.1838377316369921,0.6540215607423093,nan,nan,nan,nan,nan,0.21465847514174702,0.0018149686467216369,0.7467672413793104,0.23354265257243143,0.05879359518035132,0.6704152960526316,0.27143655498443386,0.011193242195598658,0.9220448369565217,0.25931987899332476,0.001719705590654636,0.9033203125,0.3143262538293619,0.26898658433494965,0.42767542756539234,0.6157719956240548,0.7605182938736766,0.25390625,0.5165427096174744,0.2410259335081676,2.151062021536028,2.556079845548729,4.013549438536413,0.2908457214131212,0.12047532952207317,0.6625793673600984,0.10007470896856098
208,0.31895240060905566,0.31895240060905566,0.12820144775847284,0.7958297827355126,nan,nan,nan,nan,nan,0.2721652251959265,0.0014874934352166191,0.9488595545977011,0.2663206040617551,0.02731430621277291,0.8638363486842106,0.2866372279992768,0.0012921191989874999,1.0,0.27683115695014926,0.0009049658840551098,0.9666466346153846,0.2972746956978916,0.13443469973157537,0.7043746856136821,0.5144854937493347,0.6037751020882294,0.2912614729020979,1.4854220415920756,0.12213930214174064,1.5846927342967132,2.7863288156449975,12.353228779469257,0.14542212840548244,0.4666509127863956,0.49672189744085554,0.3058686826178175
90,0.31915812924729253,0.31915812924729253,0.23208002868140643,0.5368533806620076,nan,nan,nan,nan,nan,0.19732835214042607,0.006928993762879962,0.6733267480842912,0.3229175266964267,0.28813716895394464,0.4098684210526316,0.22526648314104722,0.01656193509311826,0.7470278532608695,0.21890565712258805,0.0015250113177770652,0.7623572716346154,0.4082727542639004,0.4146747885650339,0.3922676685110664,0.5422580021193667,0.6646522743956848,0.23627232142857144,0.5929611696128765,0.35672613650370755,1.0562845545026196,3.002390202800623,14.439334126902494,0.053672599411519646,0.33035180034887945,0.9045001552171213,0.21111185440899385
62,0.3197241571549527,0.3197241571549527,0.1350447637203702,0.7814226407414089,nan,nan,nan,nan,nan,0.2724773432592509,0.0013677058503075074,0.9502514367816092,0.2515693122664913,0.019680589804666748,0.8312911184210526,0.28487828086516925,0.003924701906889115,0.9872622282608695,0.2769158956982809,0.0010236001314393478,0.9666466346153846,0.2876217694620374,0.1350334048122447,0.6690926810865191,0.5448823413784867,0.6492385798166738,0.28399174528301885,0.7124061600539868,0.1342059388552246,1.3882058255352772,2.951508708730762,8.826968778303437,0.06411260163716269,0.3977213481949447,1.2862086112790894,0.2575999873824312
173,0.32059037066743956,0.32059037066743956,0.15166209436713585,0.7429110614181987,nan,nan,nan,nan,nan,0.24322351803820508,0.0047490363645981614,0.8394097222222222,0.25161198487161696,0.03352322618868471,0.7968338815789474,0.2809544960639304,0.006787381446024236,0.9663722826086957,0.27308078531214103,0.0010180273216127919,0.9532376802884616,0.2584752290539964,0.09809519995124891,0.6594253018108652,0.6161962106647474,0.7657996949306463,0.2421875,1.9769003980531867,0.1474930167232164,1.1197669811275648,2.9674635099863687,6.472338059231286,0.19874913090171156,1.2254208960736115,1.5885364623276286,1.372522015108442
89,0.32154147564476376,0.32154147564476376,0.2511130968704779,0.4976124225804783,nan,nan,nan,nan,nan,0.20153893010407575,0.014667672643790342,0.6687170737547893,0.3505008291439866,0.2952570818542128,0.48861019736842104,0.1817349007851849,0.00442886109925881,0.625,0.1878252659576641,0.001011261763806668,0.6548602764423077,0.41627037867047995,0.4543894456316296,0.3209727112676056,0.5913785492071912,0.7369242582301692,0.2275142766497462,0.5824041001756929,0.3738437541077253,1.099944279313606,3.029991569368527,14.318443210560897,0.39950750826645043,0.32008009262091636,1.8581058559733028,0.6956329737794081
23,0.3225977188785248,0.3225977188785248,0.2064148356920069,0.6130549268448193,nan,nan,nan,nan,nan,0.2133174911367862,0.014933999085753501,0.7092762212643678,0.2810434271812077,0.151043034895796,0.6060444078947368,0.2222617157877768,0.013476184711583131,0.7442255434782609,0.24307551468660948,0.0005671388304839566,0.8493464543269231,0.3096985529193792,0.23986570044527972,0.48428068410462777,0.6661896115593894,0.818602956183145,0.28515625,3.664166426483617,0.2625135742944471,0.5726210297428505,2.4158497249549944,4.113185991222354,0.32892987746356683,0.10585010727484079,0.5304418590705694,0.12465280857777447
202,0.32328570152832287,0.32328570152832287,0.1572577276317055,0.7383556362698663,nan,nan,nan,nan,nan,0.25397181524955204,0.005608434069679318,0.8748802681992337,0.2534849123425074,0.01823414043740506,0.8416118421052632,0.2664562245470702,0.010283958931115608,0.9068868885869565,0.2660063584189408,0.0008043344788248519,0.9290114182692307,0.3552034048827061,0.2570087356486657,0.6006900779678068,0.5445914937291607,0.6516067622245424,0.2770533224907063,2.470088823178533,0.13450806056205272,1.5264283182548954,2.08210817613151,6.919098608980714,0.20844385678050342,1.8520501616768632,1.4756549496933105,1.0666549631410793
95,0.32391569362371647,0.32391569362371647,0.13490453339786043,0.7964435941883566,nan,nan,nan,nan,nan,0.28141912247025713,0.001296397895141571,0.981725933908046,0.2603998767170602,0.0187374589828317,0.8645559210526316,0.28607164375831756,0.0025383447399054517,0.9949048913043478,0.2797438319703089,0.0010163647584324263,0.9765625,0.2521488424728475,0.09202686537747946,0.6524537852112676,0.5837108443535075,0.693811768633372,0.3084585336538462,0.7856804050197023,0.12239432077323806,1.1989752279088057,3.40632222636836,11.181835750641852,0.06792539213749801,0.3678972178774575,1.135062548667967,0.3168527619216593
