trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_kh,phys_kh,patch_kh,new_loss_tearing,phys_tearing,patch_tearing,new_loss_ot,phys_ot,patch_ot,new_loss_rotor,phys_rotor,patch_rotor,param_threshold_amr
21,0.22200178045426033,0.22200178045426033,0.014051047603512397,0.74187861258113,nan,nan,nan,nan,nan,0.28661735080737083,0.0012642911303191084,1.0,0.1817349007851849,0.00442886109925881,0.625,0.2765098912803401,0.01212642324519234,0.9374685613682092,0.14314497894414543,0.038384614939279325,0.40504588895631066,0.05543971960145405
47,0.22201219634907962,0.22201219634907962,0.04622646918999997,0.6614765142467786,nan,nan,nan,nan,nan,0.2723243247432087,0.001351037399112839,0.9497575431034483,0.1817349007851849,0.00442886109925881,0.625,0.25659157380824676,0.0648840131907004,0.7358604753521126,0.17739798605967802,0.11424196507092785,0.3352880385315534,0.14401237996700086
67,0.22204184857726386,0.22204184857726386,0.030400657437793216,0.7011448264259403,nan,nan,nan,nan,nan,0.28661735080737083,0.0012642911303191084,1.0,0.1817349007851849,0.00442886109925881,0.625,0.25446919464970175,0.026993794038757457,0.8231576961770624,0.16534594806679795,0.08891568348283749,0.35642160952669905,0.10321323335233656
71,0.22204184857726386,0.22204184857726386,0.030400657437793216,0.7011448264259403,nan,nan,nan,nan,nan,0.28661735080737083,0.0012642911303191084,1.0,0.1817349007851849,0.00442886109925881,0.625,0.25446919464970175,0.026993794038757457,0.8231576961770624,0.16534594806679795,0.08891568348283749,0.35642160952669905,0.10359354466069876
130,0.22213637729447674,0.22213637729447674,0.046224735948186726,0.6619154806602017,nan,nan,nan,nan,nan,0.2725295437753425,0.0013509877222610683,0.950475933908046,0.1817349007851849,0.00442886109925881,0.625,0.25688307855770154,0.06487712990029917,0.7368979502012073,0.17739798605967802,0.11424196507092785,0.3352880385315534,0.14364631578711756
72,0.22222509684378003,0.22222509684378003,0.030369541530030533,0.7018639851281536,nan,nan,nan,nan,nan,0.28661735080737083,0.0012642911303191084,1.0,0.1817349007851849,0.00442886109925881,0.625,0.2552021877157664,0.026869330407706726,0.8260343309859155,0.16534594806679795,0.08891568348283749,0.35642160952669905,0.10167506135691504
70,0.22223544853272645,0.22223544853272645,0.030280286409646053,0.7021233538404272,nan,nan,nan,nan,nan,0.28661735080737083,0.0012642911303191084,1.0,0.1817349007851849,0.00442886109925881,0.625,0.2552435944715521,0.02651230992616881,0.82707180583501,0.16534594806679795,0.08891568348283749,0.35642160952669905,0.10140907470138212
25,0.22234334040200118,0.22234334040200118,0.014033374867313163,0.7431182542387211,nan,nan,nan,nan,nan,0.28661735080737083,0.0012642911303191084,1.0,0.1817349007851849,0.00442886109925881,0.625,0.27674505953064477,0.012087826803667134,0.9383881413480886,0.14427605048480432,0.0383525204360076,0.40908487560679613,0.054265709781410626
41,0.2238199154518938,0.2238199154518938,0.0650841232483496,0.6206593959607544,nan,nan,nan,nan,nan,0.2471262347850207,0.0015083378944312404,0.8611709770114943,0.1817349007851849,0.00442886109925881,0.625,0.25106088252382536,0.08152799207259086,0.6748931086519114,0.21535764371354438,0.17287130192711747,0.32157349817961167,0.17596551869254654
105,0.22396962709325174,0.22396962709325174,0.04051510241150101,0.6826059387976285,nan,nan,nan,nan,nan,0.28326625133764477,0.0012782116428176004,0.9882363505747126,0.1817349007851849,0.00442886109925881,0.625,0.24148738998154337,0.031464513982208994,0.7665445799798792,0.18938996626863397,0.12488882292171863,0.35064282463592233,0.12602811942438222
66,0.22419328055343313,0.22419328055343313,0.07382234217810382,0.6001206264917561,nan,nan,nan,nan,nan,0.23090500249691398,0.0016614000474036935,0.8040140086206896,0.1817349007851849,0.00442886109925881,0.625,0.24036881387135756,0.07850577603961881,0.6450264084507042,0.24376440506027602,0.21069333152613398,0.3264420888956311,0.18739976361862154
65,0.2244453481787568,0.2244453481787568,0.07049754484712159,0.6093148565078449,nan,nan,nan,nan,nan,0.23595330872541218,0.0015990000316689283,0.8218390804597702,0.1817349007851849,0.00442886109925881,0.625,0.2514160136938374,0.08680070387962188,0.6629542882293763,0.22867716951059283,0.18916161437793674,0.327466057342233,0.1836644076305344
132,0.22523234719906204,0.22523234719906204,0.051324777979560615,0.6600012702478155,nan,nan,nan,nan,nan,0.2714856712682935,0.0013622673618177267,0.9467941810344828,0.1817349007851849,0.00442886109925881,0.625,0.2562728180020677,0.06527716653086255,0.7337619466800804,0.19143599874070216,0.1342308169263034,0.33444895327669905,0.14517248859014403
107,0.22551162809217337,0.22551162809217334,0.039711111908294405,0.6900129185518706,nan,nan,nan,nan,nan,0.2853385940646087,0.0012700087019464536,0.9955100574712644,0.1817349007851849,0.00442886109925881,0.625,0.24496379292061785,0.02929551230214463,0.7841344944668008,0.19000922459828196,0.12385006552982773,0.35540712226941745,0.12089325239333026
123,0.22551162809217337,0.22551162809217334,0.039711111908294405,0.6900129185518706,nan,nan,nan,nan,nan,0.2853385940646087,0.0012700087019464536,0.9955100574712644,0.1817349007851849,0.00442886109925881,0.625,0.24496379292061785,0.02929551230214463,0.7841344944668008,0.19000922459828196,0.12385006552982773,0.35540712226941745,0.12021627299082019
