trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_kh,phys_kh,patch_kh,new_loss_tearing,phys_tearing,patch_tearing,new_loss_ot,phys_ot,patch_ot,new_loss_rotor,phys_rotor,patch_rotor,param_beta,param_w_z_frac,param_sigma,param_beta_curl,param_beta_xpoint
176,0.24663613020839015,0.24663613020839015,0.08070545542468596,0.6614628171676505,nan,nan,nan,nan,nan,0.2678189333549225,0.0013832883060868792,0.9339080459770115,0.19467149631501862,0.00756047527580869,0.6624490489130435,0.30611955652730377,0.15675211253862767,0.679538166498994,0.21793453463631574,0.15712594557822063,0.3699560072815534,7.819508852861206,0.2084215941940787,0.1811979577375569,4.121923476404822,2.4362100262785207
170,0.24673054464170435,0.24673054464170435,0.06091293041166596,0.7112745802168002,nan,nan,nan,nan,nan,0.22295640448225496,0.005416025662130064,0.7668073515325671,0.2527160522532466,0.008269185111066927,0.8638332201086957,0.285427257754129,0.06543065582559952,0.8354187625754527,0.2258224640771868,0.16453585504786733,0.3790389866504854,4.427906691900914,13.791333152701586,0.03717271922424242,1.8928318887422135,2.456164065780185
162,0.2467978794629097,0.2467978794629097,0.0916669077511828,0.6346253087422269,nan,nan,nan,nan,nan,0.2323988408382419,0.002327965296143938,0.8075760296934866,0.20459716136647488,0.009075292217412585,0.6934018342391305,0.33468008002763777,0.20364705670670089,0.6622626383299799,0.21551543561928432,0.15161731678447377,0.37526073270631066,8.84627056749344,78.29026152129869,0.030959725812059257,3.1721525580090346,0.9628055740826525
54,0.24708880539822775,0.24708880539822775,0.07015024007169789,0.6894352187145524,nan,nan,nan,nan,nan,0.26263079940127165,0.0021359448322782804,0.9138679358237548,0.22548639379474705,0.01651315239960236,0.7479194972826086,0.2896936758390054,0.11727889265348082,0.7207306338028169,0.21054435255788695,0.14467297040143007,0.3752228079490291,9.985324640596826,12.849577698281609,0.14518390829829256,4.493565296669098,0.49648917292349554
55,0.24727246769092406,0.24727246769092406,0.07220784238994689,0.6849340309433669,nan,nan,nan,nan,nan,0.24271341632914295,0.0017360433971986,0.8451568486590039,0.2341883391000497,0.01870946278354781,0.7728855298913043,0.297729976909869,0.11293929664765963,0.7597066775653923,0.21445813842463454,0.15544656673138152,0.361987067657767,9.959150382357612,117.69978213770632,0.14725498735986622,4.416921018722479,0.5328891068815593
107,0.24753447675116821,0.24753447675116821,0.0694633907361899,0.6927121917886139,nan,nan,nan,nan,nan,0.25900553813943245,0.001472695923941012,0.9028376436781609,0.21733909409937865,0.013259106739130111,0.7275390625,0.3358452450436328,0.16383902716571358,0.7658607897384306,0.17794802972222898,0.09928273311597491,0.3746112712378641,8.226362679921618,21.353225656209094,0.23922258901956356,4.821777678915599,2.509588020920472
160,0.2476353198116715,0.2476353198116715,0.08303328994545703,0.6591403944772076,nan,nan,nan,nan,nan,0.247007336079238,0.004299255185262666,0.8537775383141762,0.19421536099680797,0.005953815178139808,0.6648692255434783,0.34160421104795674,0.1719078672981253,0.7658450704225352,0.20771437112268334,0.14997222212030037,0.3520697436286408,6.384846838891817,79.17495362208179,0.02718743529320715,2.25083838148755,0.9561312026408804
87,0.24782183731326068,0.24782183731326068,0.07483326168962492,0.6802932763723499,nan,nan,nan,nan,nan,0.24490807045224905,0.006131595568014517,0.8418492576628352,0.2455980773535716,0.021588666990652393,0.8056216032608695,0.2826853030525602,0.11176168785507316,0.7099943410462777,0.21809589839466187,0.1598510963447596,0.36370790351941745,8.712833093955393,42.15135249099909,0.19431807866221518,2.4187554255832393,1.917580199939753
76,0.24843926503021752,0.24843926503021752,0.0733646104652038,0.6861259014427517,nan,nan,nan,nan,nan,0.27114970906232166,0.0052501578213498944,0.9358985871647509,0.23249741933083382,0.011807528367515094,0.7842221467391305,0.26429673356401334,0.10285936562140936,0.6678901534205232,0.2258131981637012,0.17354139005054087,0.35649271844660196,7.8411166557370064,0.7303893452982203,0.16489793411838471,3.7878166867613112,2.3579658629748392
24,0.24851156856429765,0.24851156856429765,0.07551847305026937,0.6809943073493683,nan,nan,nan,nan,nan,0.23667027040034025,0.0028781295183307196,0.821150622605364,0.22966831745093189,0.009630073779130676,0.7797639266304348,0.2903986632211467,0.10547663957600373,0.7527037223340041,0.23730902318477173,0.1840890493276124,0.3703589578276699,6.29348920726964,18.513818137602644,0.2652355037513892,4.974224480838206,1.6033278524079626
173,0.24884372491897205,0.24884372491897205,0.09433195844967196,0.635123141092222,nan,nan,nan,nan,nan,0.2519516434169377,0.001600835266471359,0.8778286637931034,0.1817349007851849,0.00442886109925881,0.625,0.33020279237036126,0.19352447772896847,0.6718985789738431,0.23148556310340423,0.17777365970398917,0.36576532160194175,4.322528374608057,13.878036488930325,0.18893890314960332,1.5739753032029875,2.397800316967441
75,0.24904049394240071,0.24904049394240071,0.0843058463250833,0.6608771129856942,nan,nan,nan,nan,nan,0.2423229749065897,0.001626446478420903,0.8440642959770115,0.19027542217612103,0.003444014959612894,0.6573539402173914,0.2801729771560447,0.08445796278707418,0.7694605130784709,0.2833906015308474,0.2476949610752252,0.3726297026699029,7.9314593570018115,27.99682529693494,0.16620433451743705,3.2842236778963945,1.1093269690674956
163,0.24921095223847237,0.24921095223847237,0.07618380366229555,0.6817788236789143,nan,nan,nan,nan,nan,0.26110684166521514,0.0017145687527571145,0.9095875239463601,0.21411032081485976,0.01245825348862968,0.7182404891304348,0.3097679206285771,0.1412675184574727,0.731018926056338,0.21185872584523746,0.1492948739503227,0.3682683555825243,4.339728983315924,72.27838332373058,0.2192304600350639,2.5736048301684464,0.9192317589653667
172,0.24923649596954037,0.24923649596954037,0.07190774537162359,0.6925583724643322,nan,nan,nan,nan,nan,0.2590189947691185,0.002802598423892305,0.8995599856321839,0.2533869693251307,0.010176539663878634,0.8614130434782609,0.278893782290734,0.12378253263157483,0.6666719064386318,0.20564623749317823,0.15086931076714855,0.3425885543082524,4.945578714196087,14.860457130985568,0.24204252368446497,1.6096342493252551,2.4539569650603523
23,0.2496662141588776,0.2496662141588776,0.07504249556215375,0.686225510650687,nan,nan,nan,nan,nan,0.2236433228793313,0.006389684598113584,0.7667774185823755,0.2615866691531346,0.008765494423084079,0.8936396059782609,0.31061623160575424,0.14409625040499754,0.7269161846076458,0.20281863299729017,0.14091855282241977,0.357568833434466,6.527013033616029,18.897024917935948,0.26409567146708995,3.563680573737062,1.5552427672068714
193,0.24983050465442236,0.24983050465442236,0.07197010882766118,0.6944814942213253,nan,nan,nan,nan,nan,0.23550688495245362,0.0019558075158104997,0.8193845785440613,0.2694834756364681,0.009885561543229195,0.9184782608695652,0.2676980367258644,0.09355554618482173,0.7030542630784709,0.2266336213029035,0.1824835200667833,0.33700887439320387,7.458824389060724,9.976249392909175,0.2750541014128607,4.473529359022788,2.2951576893855057
25,0.24987449820687813,0.24987449820687813,0.08822915984976848,0.653987844099652,nan,nan,nan,nan,nan,0.22412376917228136,0.004326437760734098,0.7736170977011494,0.19791670095179106,0.007467212854246552,0.6740404211956522,0.3285274461395515,0.13646948596358124,0.8086723465794768,0.24893007656388863,0.20465350282051203,0.3596215109223301,7.119667089282959,33.675120883835916,0.26744942832257446,2.0053668827027726,1.386612084888277
9,0.2500175133939332,0.2500175133939332,0.09262094631221907,0.6435089310982185,nan,nan,nan,nan,nan,0.24265581136925263,0.009096727870976587,0.8265535201149425,0.19634058746315722,0.006891088752767878,0.6699643342391305,0.333809553497694,0.18713971292494058,0.7004841549295775,0.22726410124562899,0.16735625570019122,0.3770337151092233,9.731192390359551,143.46569437356055,0.14631363728141542,1.8182679659097234,4.652336048988451
16,0.25010667170595874,0.25010667170595874,0.08575199302410336,0.6609933684105972,nan,nan,nan,nan,nan,0.220891101945903,0.002434803260662647,0.7670318486590039,0.2125566662894573,0.011149305631327154,0.7160750679347826,0.3264324945902958,0.14648927009241003,0.77629055583501,0.24054642399817897,0.18293459311201363,0.38457600121359226,6.965961176787474,24.52012067783453,0.2617802646300041,0.22249329132660756,1.2926713370135623
179,0.25011863588317,0.25011863588317007,0.07811745860922341,0.6801215790680365,nan,nan,nan,nan,nan,0.26121938662506133,0.004566097213783148,0.9028526101532567,0.22622552464515425,0.016477962764085467,0.750594429347826,0.30016975074633445,0.14482894883158853,0.6885217555331992,0.2128598815161301,0.14659682562743648,0.3785175212378641,5.1413022042377055,48.93501836140864,0.1817798769310946,3.7745681908188646,1.8560738123820606
28,0.25036331895114855,0.25036331895114855,0.10138037995932545,0.6228206664307061,nan,nan,nan,nan,nan,0.2460519193095265,0.0022911736233753046,0.8554537835249042,0.1817349007851849,0.00442886109925881,0.625,0.2803714583663216,0.12387378919775967,0.6716156312877264,0.2932949973435612,0.27492769591690797,0.33921325091019416,8.317362367296655,5.274694886618436,0.17967338338393748,4.797243454595239,1.3579107313779322
137,0.25100418133987284,0.25100418133987284,0.0798057490397795,0.6790002620901062,nan,nan,nan,nan,nan,0.2638299505363188,0.002276202781497645,0.9177143199233716,0.20541324718235432,0.01108398083790473,0.6912364130434783,0.2783231673930921,0.08867469290163674,0.7524443536217303,0.2564503602477262,0.21718811963807885,0.35460596177184467,9.24870687047203,72.17265570713168,0.15937513668536518,4.951781099229115,1.9795357152860364
103,0.25114417680787327,0.2511441768078732,0.08754488009005192,0.6601424186024264,nan,nan,nan,nan,nan,0.23663304752470057,0.005226640097799118,0.815149066091954,0.19431236200172802,0.008025757889375774,0.6600288722826086,0.27837145127145746,0.06474203882229392,0.8124449823943662,0.2952598464336068,0.27218508355073884,0.3529467536407767,8.217933118903089,19.411755780146848,0.033451400017593,2.841823595078057,2.9455094196722333
35,0.25142091735433336,0.25142091735433336,0.09284762135369362,0.6478541573559327,nan,nan,nan,nan,nan,0.24571229247160298,0.005054441261010427,0.8473569204980843,0.20102998995025628,0.006883562017315331,0.6863960597826086,0.28671130717376286,0.12416054332294608,0.6930882168008048,0.2722300798217113,0.23529193881350263,0.364575432342233,8.57506340579955,6.909365119805703,0.1814114804234154,4.980357214019948,0.8178510792948214
135,0.25217956733721586,0.25217956733721586,0.08448945959606537,0.671404836690092,nan,nan,nan,nan,nan,0.24292170925375653,0.00163852513916716,0.8461296695402298,0.23528585094903842,0.010463370676479827,0.7973420516304348,0.2586075581603164,0.07303209550894994,0.7225462147887324,0.2719031509857521,0.25282384705966454,0.3196014108009709,8.514841182483963,3.2777231248937357,0.1588169811821325,4.575527859016116,2.195130009855846
99,0.25279336733122487,0.25279336733122487,0.09338642586452081,0.651310720997985,nan,nan,nan,nan,nan,0.23560971591378996,0.005296609942141219,0.8113924808429118,0.20092464734276402,0.008213663888565237,0.6827021059782609,0.38898130749455395,0.24219392606581613,0.7559497610663984,0.18565779857379158,0.11784150356156062,0.3551985361043689,1.755427207392278,16.986934533269284,0.047514376184219706,2.78844236366902,2.8552447250173865
141,0.25285497830424414,0.25285497830424414,0.09749440405393674,0.6412564139300125,nan,nan,nan,nan,nan,0.23029409406125698,0.005625333218326832,0.7919659961685823,0.23754539384036422,0.009754448115640307,0.807022758152174,0.30931514108432034,0.1859335516427969,0.6177691146881288,0.23426528423103496,0.1886642832389829,0.34826778671116504,9.209636137104699,6.15743444347473,0.15802729147687417,3.385244802250786,2.2012392805255354
181,0.2530102341464814,0.2530102341464814,0.10067846971680747,0.6338396452206662,nan,nan,nan,nan,nan,0.2303746902299198,0.002499422643726777,0.8000628591954023,0.19617843827728426,0.008039759240371869,0.6665251358695652,0.27655886528377205,0.097786661900299,0.7234893737424547,0.30892894279494953,0.29438803508283223,0.3452812120752427,8.413175263412352,7.569359043896075,0.19166906277292012,4.0295071953239985,1.835243798741407
105,0.25329605233855623,0.25329605233855623,0.08481184505920487,0.6745065705369344,nan,nan,nan,nan,nan,0.25804387239257975,0.0022216703917572094,0.897599377394636,0.1956085849817207,0.005764383104843755,0.6702190896739131,0.28279405692757775,0.08781937587567115,0.7702307595573441,0.27673769505234663,0.2434419508645474,0.35997705552184467,1.4076519256064417,20.50546657547449,0.18561637841156114,2.7276582208285642,2.8390644069567608
194,0.25341715536809684,0.25341715536809684,0.10027410980161,0.6362747692843138,nan,nan,nan,nan,nan,0.22376562131877098,0.001813536512945964,0.7786458333333334,0.2247454267491445,0.01618911375315008,0.7461362092391305,0.3488546939653402,0.22941455444886047,0.6474550427565392,0.21630287943913176,0.1536792344914835,0.3728619918082524,9.40989077546834,9.9903589697938,0.2065170535884375,4.4077294049222635,2.729315781619019
156,0.2535644493888617,0.2535644493888617,0.06284666162688157,0.730358918793812,nan,nan,nan,nan,nan,0.23983013556825422,0.0058112798338700285,0.8248772749042146,0.25628319307775016,0.010257068134937137,0.8713485054347826,0.32370109650175893,0.13179069003203994,0.8034771126760564,0.1944433724076835,0.10352760850667919,0.42173278216019416,9.960871390827512,107.05679404780868,0.027325863903307875,2.3963768335663036,1.4894759635800576
95,0.2536465020958806,0.25364650209588063,0.08171486883496767,0.6834755852481629,nan,nan,nan,nan,nan,0.23739004215475623,0.007142514955355989,0.8130088601532567,0.22990294163027436,0.009652841108471042,0.7805281929347826,0.3499738706398991,0.199055471209742,0.7272698692152918,0.19731915395859273,0.11100864806630165,0.41309541868932037,3.517218160710581,89.25446704999317,0.04159697450439846,2.6647407067971933,1.6895176942360042
147,0.25397063789032653,0.2539706378903265,0.08650813075947766,0.6726269057174485,nan,nan,nan,nan,nan,0.25162230828846704,0.0020437411823978416,0.8755687260536399,0.20595402543253793,0.009650173649031382,0.6967136548913043,0.2969534862669255,0.11509982041152264,0.7515876509054326,0.2613527315733756,0.2192387877949588,0.36663759101941745,9.713825136452671,260.0630250790831,0.20282909013363137,3.451254398047053,1.232003225965096
84,0.2548146768502932,0.2548146768502932,0.08664279509100122,0.6752443812485229,nan,nan,nan,nan,nan,0.24841579056223978,0.003253850082154795,0.8613206417624522,0.21587190652994653,0.014414962620186,0.7195142663043478,0.2975545806079458,0.10901542190545004,0.7689024773641852,0.25741642970104056,0.21988694575621404,0.3512401395631068,6.820492208450814,39.884740855634135,0.22838171848649674,2.6124436606512837,2.379104703340118
113,0.2550638208556338,0.2550638208556338,0.11533220445792042,0.6043928618499173,nan,nan,nan,nan,nan,0.23279105028036964,0.001769539358034735,0.8103448275862069,0.20378193186069848,0.006405438300630074,0.6972231657608695,0.2559017019837626,0.13293856486982292,0.5633095447686117,0.3277805992977044,0.32021527530319394,0.3466939092839806,8.389186490530282,4.769157122829098,0.17561675393318268,3.0594466443926525,2.498404586084025
68,0.2581639262284741,0.2581639262284741,0.09491629079652986,0.6662830148083347,nan,nan,nan,nan,nan,0.2346620363555837,0.007352281932299842,0.8029364224137931,0.22415607949082653,0.01189935367846142,0.7547978940217391,0.3073066974639793,0.1168553824857883,0.7834349849094567,0.2665308916035069,0.24355814508956986,0.3239627578883495,9.600690337597,210.08626456266833,0.1072313927572773,4.670091590756645,2.642436132399973
60,0.25825439378577536,0.2582543937857754,0.08011982041915554,0.7035908272023248,nan,nan,nan,nan,nan,0.25831393309576967,0.002414171085035297,0.8980633381226054,0.24233929731732112,0.012644581461640835,0.8165760869565217,0.26470931119586305,0.06764409201223638,0.7573723591549296,0.26765503353414766,0.23777643711770965,0.3423515245752427,7.503448950013329,13.254767534651593,0.12439062007179014,4.327134949197266,3.518791807431732
100,0.258811840089736,0.258811840089736,0.09110553665881023,0.6780775986670504,nan,nan,nan,nan,nan,0.24797736170515597,0.006986314050053603,0.8504549808429118,0.21683964500039432,0.008891399739682452,0.736710258152174,0.318673928246373,0.15622272489703484,0.7248019366197183,0.2517564254070209,0.19232170794847003,0.40034321905339804,3.4983205422690062,87.13104506777826,0.042965168888677255,4.199023030658948,4.768709839526608
70,0.25917666946127077,0.25917666946127077,0.0816074433404725,0.7030997347632665,nan,nan,nan,nan,nan,0.2739785432874553,0.011706933782513996,0.9296575670498084,0.26179002784742794,0.007521663986399092,0.8974609375,0.2604768869371095,0.10396907531356299,0.6517464159959758,0.24046121977309037,0.2032321002794139,0.33353401850728154,9.533273461464113,0.8642488644980956,0.16363805605643514,4.699303721890988,2.721872224353367
42,0.2601039735108359,0.260103973510836,0.06185158676154749,0.755734940384057,nan,nan,nan,nan,nan,0.24936090194875077,0.005241517517523034,0.8596593630268199,0.27930972092967643,0.006522739736329576,0.9612771739130435,0.3222823822517856,0.13714541060521612,0.7851248113682092,0.18946288891313098,0.09849667918712124,0.41687841322815533,5.350701171162635,398.87289332332546,0.07432997404936369,4.086026909791965,2.80158719056882
165,0.26035613389783535,0.26035613389783535,0.08882169432503481,0.6891922328298368,nan,nan,nan,nan,nan,0.2256963230094833,0.004043578266916404,0.7798281848659003,0.22214985716904675,0.011485343514926307,0.7488111413043478,0.4254653564782558,0.25391042764098665,0.8543526785714286,0.1681129989345556,0.08584742787730988,0.3737769265776699,6.489205177628682,12.921515705737523,0.02852791739782274,2.9145307290597495,0.783181314827669
178,0.26051713774628693,0.26051713774628693,0.08560952520025028,0.6977861691113786,nan,nan,nan,nan,nan,0.26302728630178546,0.005845959443189259,0.9059806034482759,0.2435326763376096,0.02093895339439255,0.8000169836956522,0.2949236870918824,0.1298165774215931,0.7076914612676056,0.24058490125387036,0.18583661054182624,0.3774556280339806,4.805931634536344,48.454533767697185,0.1838318385798248,4.081443663850694,2.48016752387008
104,0.26096959072146064,0.26096959072146064,0.08754340665437407,0.694535050889177,nan,nan,nan,nan,nan,0.25508119851536815,0.001528189415768186,0.8889637212643678,0.24654836794068952,0.01940344881261744,0.8144106657608695,0.32300980544420493,0.15812733426172593,0.7352159834004024,0.21923899098557997,0.17111465412738477,0.33954983313106796,8.257319207045612,19.58988997018036,0.21353272977405652,4.218288618087367,2.8808625136249475
88,0.2612754452386374,0.2612754452386374,0.10358764908400891,0.6554949356252086,nan,nan,nan,nan,nan,0.24688188641811237,0.004632485812943466,0.8525053879310345,0.19713370990818616,0.0063200743062431855,0.6741677989130435,0.2885882690687903,0.10222528695787583,0.7544957243460765,0.31249791555946077,0.3011727492589732,0.34081083131067963,8.7321494060925,52.28541331062503,0.19729850530669577,2.5777160907207604,1.9476917031008172
82,0.2617743367160632,0.2617743367160632,0.08913642992994297,0.6933691036813637,nan,nan,nan,nan,nan,0.228196330987143,0.0035026411597779685,0.7899305555555556,0.2575661520309769,0.008180928060758921,0.8810292119565217,0.2986563437373036,0.11136586312357304,0.7668825452716298,0.26267852010882925,0.23349628737566194,0.3356341019417476,5.920829113090029,44.65105208363602,0.2884476714946333,3.369128814343272,4.18866153484708
59,0.263114350966409,0.26311435096640906,0.07343983480783547,0.7373006413628428,nan,nan,nan,nan,nan,0.2745121603907684,0.001360846386156175,0.9573904454022989,0.266510174768238,0.007251472936402695,0.914656929347826,0.27365403178964914,0.10478314953568986,0.6958312374245473,0.23778103691698058,0.18036387037309315,0.38132395327669905,0.8359803910332317,2.7786021312255214,0.13758135280000297,4.357998858385388,0.014562525480933619
131,0.26490779345265913,0.26490779345265913,0.07870711952594439,0.7304094782694459,nan,nan,nan,nan,nan,0.24639123996090725,0.0016407436081053467,0.8582674808429118,0.2793827132543659,0.007134439860460017,0.9600033967391305,0.30399599180739934,0.11946071146798483,0.7653341926559356,0.2298612287879641,0.1865925831672274,0.33803284283980584,9.243014346775233,34.118742379839595,0.257423858561921,4.570407014148931,2.215720103125774
11,0.265227198159116,0.265227198159116,0.08655230144799216,0.7119144399369255,nan,nan,nan,nan,nan,0.2534162652825238,0.002603652621586982,0.8804477969348659,0.28068790808133126,0.006210353922559427,0.9668817934782609,0.24853203451024114,0.08456456662419672,0.6584507042253521,0.2782725847623677,0.2528306326236255,0.3418774651092233,9.155714606401743,2.1261690683963566,0.17819451812638495,1.8671824069425296,0.2219540467118325
39,0.26579406082607265,0.26579406082607265,0.11127234742340819,0.6520983443327337,nan,nan,nan,nan,nan,0.2342357783116428,0.003911890402583384,0.8100454980842912,0.1916191975816019,0.0070066863968513415,0.6531504755434783,0.3108972131134198,0.13243919695033696,0.7570422535211268,0.32642405429762616,0.30173161594386105,0.38815515018203883,8.938492962625316,283.1439480404548,0.08218673281014284,4.0338279417728025,0.7820291269728452
77,0.26621586838174965,0.2662158683817496,0.08770952735661408,0.7124817209445884,nan,nan,nan,nan,nan,0.2559335242349597,0.00555310251131895,0.8818845785440613,0.24737066430641394,0.010517299594196918,0.8395040760869565,0.2955902015801498,0.10446385766492598,0.7734060613682092,0.26596908340547504,0.2303038496560145,0.3551321677791262,7.947396752661673,26.73909953620958,0.2287160160142717,3.7622019130676234,1.105068236784091
27,0.2663830647313677,0.2663830647313677,0.09475384454199218,0.6954561152048063,nan,nan,nan,nan,nan,0.25848634342720694,0.0015659861620743142,0.9007872365900383,0.2365593463147988,0.01861515005810959,0.7814198369565217,0.3710247181377288,0.22845749271676388,0.7274427816901409,0.1994618510457362,0.13037674923102088,0.3721746055825243,8.134187884082618,36.27464116220439,0.17604483222022985,4.983911912037334,1.4516610544995971
190,0.2668801660623366,0.2668801660623366,0.09299770536411148,0.7015863178078994,nan,nan,nan,nan,nan,0.21830269570359281,0.00364221268234792,0.754953903256705,0.2725153086754085,0.0054684430151370755,0.9401324728260869,0.29741769036330906,0.11159980675008134,0.7619623993963782,0.2792849695070361,0.2512803590088796,0.34929649575242716,8.571181698309362,38.299478344652044,0.2992846168987162,3.9535635917768337,2.2972797740459088
45,0.26828703521370156,0.26828703521370156,0.0974924653840471,0.6952734597878376,nan,nan,nan,nan,nan,0.25529707133331164,0.0028241853072492897,0.8864792863984674,0.24284368485362642,0.015745425099424733,0.8105893342391305,0.2976564128050694,0.12078713688081946,0.7398296026156942,0.2773509718627988,0.2506131142486949,0.34419561589805825,9.226177206291165,72.15895719698578,0.20766866190702254,4.551197165662115,2.1002632642172476
142,0.2689255108825663,0.26892551088256633,0.09770165264741848,0.6969851564704358,nan,nan,nan,nan,nan,0.24137703401245514,0.003055960644257072,0.8371797174329502,0.2673567723742996,0.008691465019671649,0.9140200407608695,0.27750554266114313,0.11023814201936297,0.6956740442655935,0.28946269448236733,0.26882104290638226,0.3410668234223301,9.327028583607726,3.4869504694679514,0.1568720890871052,4.555961136650204,2.1675469397017935
157,0.2701874360549543,0.2701874360549543,0.09814964108361171,0.7002819234833106,nan,nan,nan,nan,nan,0.23782785742862553,0.004660389288964573,0.8207465277777778,0.24401305997293654,0.008771816570806789,0.8321161684782609,0.26616002178252396,0.061306123050865524,0.77829476861167,0.3327488050357311,0.31786023542381,0.369970229065534,9.742259088801328,105.85742900867236,0.024836990310440926,2.519765010604089,0.9829476250206137
152,0.2712777676592708,0.2712777676592708,0.13993193290934483,0.5996423545340857,nan,nan,nan,nan,nan,0.2345761585880106,0.006280185241605582,0.805316091954023,0.1893294148919301,0.002527213457397777,0.6563349184782609,0.29370086055666667,0.15410436876323672,0.6426920900402414,0.36750463660047594,0.39681596417513926,0.2942263176638177,9.752977621813923,104.82772221251678,0.1886545564256035,3.602966514485536,1.4968527886226752
