trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_ot,phys_ot,patch_ot,new_loss_rotor,phys_rotor,patch_rotor,param_threshold_amr
21,0.20907943120390474,0.20907943120390474,0.058196051867398,0.5862878795451715,nan,nan,nan,nan,nan,0.2528316493299554,0.027096854333567254,0.8171686368209256,0.16532721307785408,0.08929524940122875,0.35540712226941745,0.105310234389139
69,0.20976113536730434,0.20976113536730434,0.022707571228541064,0.6773950457142125,nan,nan,nan,nan,nan,0.278235031917667,0.011466921948315275,0.9451553068410463,0.14128723881694166,0.033948220508766856,0.4096347845873786,0.05155820665234645
71,0.20976113536730434,0.20976113536730434,0.022707571228541064,0.6773950457142125,nan,nan,nan,nan,nan,0.278235031917667,0.011466921948315275,0.9451553068410463,0.14128723881694166,0.033948220508766856,0.4096347845873786,0.05168757356674781
67,0.2097986286177384,0.2097986286177384,0.02256199839886705,0.6778902041649166,nan,nan,nan,nan,nan,0.27831001841853514,0.011175776288967246,0.9461456237424547,0.14128723881694166,0.033948220508766856,0.4096347845873786,0.05107446541490911
85,0.20990757135824983,0.20990757135824983,0.05795473876079747,0.5897896528518807,nan,nan,nan,nan,nan,0.25446919464970175,0.026993794038757457,0.8231576961770624,0.16534594806679795,0.08891568348283749,0.35642160952669905,0.10345589867291424
70,0.20991409482197618,0.20991409482197618,0.02253501929405547,0.6783617836417778,nan,nan,nan,nan,nan,0.2785409508270107,0.011121818079344085,0.947088782696177,0.14128723881694166,0.033948220508766856,0.4096347845873786,0.05043757509075977
68,0.21003156188863104,0.21003156188863104,0.05793969371258667,0.5902612323287418,nan,nan,nan,nan,nan,0.2547171757104641,0.026963703942335847,0.8241008551307847,0.16534594806679795,0.08891568348283749,0.35642160952669905,0.10209425380976266
16,0.21004333300584846,0.21004333300584846,0.022527320960732178,0.678833363118639,nan,nan,nan,nan,nan,0.27879942719475526,0.011106421412697496,0.9480319416498993,0.14128723881694166,0.033948220508766856,0.4096347845873786,0.050139275127517036
83,0.21027406789128217,0.21027406789128217,0.05789250694527211,0.5912279702563072,nan,nan,nan,nan,nan,0.2552021877157664,0.026869330407706726,0.8260343309859155,0.16534594806679795,0.08891568348283749,0.35642160952669905,0.1015736866445725
82,0.21029147678776422,0.21029147678776422,0.05770938443052802,0.5917467076808546,nan,nan,nan,nan,nan,0.25523700550873046,0.026503085378218556,0.82707180583501,0.16534594806679795,0.08891568348283749,0.35642160952669905,0.10112546390335629
17,0.2109205540010035,0.2109205540010035,0.025218845248657376,0.6751748258818688,nan,nan,nan,nan,nan,0.27756505751720273,0.012085170061307157,0.9412647761569416,0.14427605048480432,0.0383525204360076,0.40908487560679613,0.05364382878965024
74,0.2110013761234223,0.2110013761234223,0.0847374047024917,0.5266613046757487,nan,nan,nan,nan,nan,0.2595854565691349,0.07558953356298603,0.719575264084507,0.16241729567770966,0.09388527584199738,0.3337473452669903,0.15235932145301048
53,0.21210433469223233,0.21210433469223233,0.0816964664356936,0.5381240053335792,nan,nan,nan,nan,nan,0.2593713463263629,0.06578588083276318,0.7433350100603622,0.16483732305810178,0.09760705203862402,0.33291300060679613,0.13920291628783532
51,0.21310833759005304,0.21310833759005304,0.0786414837775706,0.5492754721212592,nan,nan,nan,nan,nan,0.26516611948951657,0.06849111859317022,0.7568536217303823,0.16105055569058954,0.08879184896197097,0.3416973225121359,0.13361803933420807
