trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_kh,phys_kh,patch_kh,new_loss_vortex,phys_vortex,patch_vortex,new_loss_tearing,phys_tearing,patch_tearing,new_loss_coalescence,phys_coalescence,patch_coalescence,param_beta,param_threshold_amr,param_gamma_hydro,param_gamma_mag,param_kappa,param_w_z_frac,param_beta_grad,param_beta_curl,param_beta_xpoint
169,0.22476513671794346,0.22476513671794346,0.03341529451250563,0.703139742231538,nan,nan,nan,nan,nan,0.20964781881514696,0.0018761992147689529,0.7290768678160919,0.25505717652439597,0.12022971818678593,0.592125822368421,0.20162473524391497,0.01041661303713314,0.6796450407608695,0.23273081628831593,0.001138647611334504,0.8117112379807693,0.6261675088205256,0.2694623322999466,2.0266510875805737,0.9998872500422988,14.994609750099633,0.18720700247095812,1.809487650275145,0.3023475157173401,0.19400204855425238
151,0.2251978889978313,0.2251978889978313,0.036742355519121604,0.6963367226946053,nan,nan,nan,nan,nan,0.2509796375814101,0.0014612914645488772,0.8747755028735632,0.25883060872523744,0.13987107589954287,0.5562294407894737,0.1817349007851849,0.00442886109925881,0.625,0.20924640889949264,0.0012081936131358632,0.7293419471153846,0.5921024118941627,0.2980417956419035,2.2233847081019693,0.3729348403718901,14.360591342543705,0.3884714786225078,1.153561203544161,0.2376399805793816,1.4936431857453487
124,0.2253462223443888,0.2253462223443888,0.04059183185836933,0.6872321985594374,nan,nan,nan,nan,nan,0.23552709544514047,0.0017206922438862918,0.8200431034482759,0.2610307992544108,0.15482634264038564,0.5265419407894737,0.1817349007851849,0.00442886109925881,0.625,0.22309209389281903,0.0013914314499465824,0.77734375,0.527826822286189,0.30575483866229997,1.861571188280186,0.23491735309561085,14.329257011927126,0.31857172354625474,0.683555774651064,1.2739631533828113,1.9243826062868683
93,0.22536177899887336,0.22536177899887336,0.029974292893346834,0.7138304942626896,nan,nan,nan,nan,nan,0.2447722827754885,0.001553322322465442,0.852819683908046,0.24573883549629505,0.1128501591684973,0.5779605263157894,0.1817349007851849,0.00442886109925881,0.625,0.22920109693852506,0.0010648289831657778,0.7995417668269231,0.547688199983637,0.2846150421415926,1.3127340043421851,3.1381301304185873,13.792631234568928,0.44356035472121236,1.2338684097633568,1.2895112528923995,1.4276001246742083
127,0.22556368579389144,0.22556368579389144,0.04774508249343761,0.6701101940450258,nan,nan,nan,nan,nan,0.23923025666483294,0.0015890259974326974,0.8333333333333334,0.2738340538991464,0.1822245833535417,0.5028577302631579,0.18564759013297752,0.0058305392296467565,0.6351902173913043,0.20354284247860888,0.0013361813931292933,0.7090594951923077,0.5193832331635491,0.33306426219355606,1.8521264163228857,1.2477445316326627,14.816272496473808,0.3256340678738631,1.907103835912903,0.5300766842897682,0.11942599728722701
69,0.22574827207512144,0.22574827207512144,0.02840037804847587,0.7191180071417353,nan,nan,nan,nan,nan,0.2374648858621747,0.0015779953794583389,0.8271821120689655,0.24107223772691347,0.10576593544925776,0.5793379934210526,0.1817349007851849,0.00442886109925881,0.625,0.24272106392621273,0.0018287202659285611,0.8449519230769231,0.8423537372252149,0.27074581427251604,1.5064368827685608,0.3342249669032884,14.196430367777577,0.346479101188265,0.6522429094123803,0.6650658741175576,1.9161253087557653
176,0.22577228935257238,0.22577228935257238,0.049333903815670314,0.6668682531948273,nan,nan,nan,nan,nan,0.20937502751368775,0.00937264388314747,0.7093809865900383,0.27896587804518663,0.1820900582106297,0.521155427631579,0.1817349007851849,0.00442886109925881,0.625,0.2330133510662302,0.0014440520696452999,0.8119365985576923,0.6186218006221664,0.32088408455091927,1.6581402680619188,0.6277482849584486,14.618824997630014,0.17525423843017848,0.39944577108430873,0.8815635228345338,0.24378061451052488
150,0.22606124819096732,0.22606124819096732,0.034246764353953546,0.7055974577835018,nan,nan,nan,nan,nan,0.239681424478734,0.001633975113139427,0.8348000478927203,0.2543327339715967,0.12839313019181428,0.5691817434210527,0.18556805016673866,0.005668232189955843,0.6353175951086957,0.2246627841468,0.0012917199209046162,0.7830904447115384,0.6687925200487994,0.29627573328024426,2.190835885445381,1.6001427185425998,6.859904763268374,0.4020484857376022,1.9762993514360283,0.3394788712117013,1.5109257880682765
125,0.22650896581574487,0.22650896581574487,0.031012394331746237,0.7152503945257414,nan,nan,nan,nan,nan,0.2449887155777559,0.0026106385904674178,0.850933908045977,0.257097058242311,0.11568423680239329,0.6106291118421052,0.1833916984841373,0.004710334399531278,0.6300951086956522,0.22055839095877525,0.0010443675345929572,0.7693434495192307,0.7259005883631954,0.30773549415823737,1.8559308901337233,0.21448343721265367,9.775700257832401,0.14771735181030954,0.686317600923371,1.2591744964017102,0.16667312076661833
31,0.22670319959825724,0.22670319959825724,0.03789479382321482,0.6987242140358633,nan,nan,nan,nan,nan,0.2314133891751945,0.0018044153433565864,0.8054358237547893,0.2644242922900146,0.14382065394286253,0.5659333881578947,0.1817349007851849,0.00442886109925881,0.625,0.22924021614263504,0.0015252449073813444,0.7985276442307693,0.5,0.3,2.0,0.5,15.0,0.2,0.5,0.5,2.0
