trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_ot,phys_ot,patch_ot,new_loss_rotor,phys_rotor,patch_rotor,param_beta,param_threshold_amr,param_gamma_hydro,param_gamma_mag,param_kappa,param_w_z_frac,param_beta_grad,param_beta_curl,param_beta_xpoint
126,0.3104136233661133,0.3104136233661133,0.24594861543918528,0.4715761431834331,nan,nan,nan,nan,nan,0.3084122537733591,0.18489586755634457,0.6172032193158954,0.31241499295886743,0.307001363322026,0.3259490670509709,1.7790169341218314,0.1653608984794423,1.2822496979825475,0.4347733208988614,5.573670613458507,0.0719851286332846,0.9336308433816817,1.480089290792532,0.2962449687133506
98,0.31233693966410525,0.31233693966410525,0.24623034251923284,0.47760343252628634,nan,nan,nan,nan,nan,0.2526658564466431,0.11160128856252365,0.6053272761569416,0.3720080228815675,0.380859396475942,0.3498795888956311,0.947338605709724,0.14610784563495027,2.0871533688721997,2.700637288852419,6.748798548808906,0.09970142499383525,0.25867477902777214,0.17553678346140494,0.3813452413836919
153,0.31297066257559597,0.31297066257559597,0.26803304780596227,0.4253146994996801,nan,nan,nan,nan,nan,0.257464185916625,0.12755561984061908,0.5822356011066399,0.36847713923456693,0.4085104757713055,0.26839379789272033,0.7645386428219909,0.12231889600513188,1.5293517447011395,0.8442014231312692,13.632643432895396,0.08476421095777946,1.027197705551252,0.147805057511396,0.405594835867545
140,0.3130748333761135,0.3130748333761135,0.22471908279591196,0.5339642098266175,nan,nan,nan,nan,nan,0.2610600674977475,0.07405112165982439,0.7285824320925554,0.3650895992544796,0.3753870439319995,0.33934598756067963,1.4036178206038634,0.11188836335036693,0.9734034841796111,3.097239100319282,9.126954521666315,0.46929472345453477,0.5145745850070123,0.4618709964842574,0.26668531981355587
138,0.31317952546440075,0.31317952546440075,0.23143690188433796,0.5175360844145578,nan,nan,nan,nan,nan,0.25756220587136197,0.0793119373144741,0.7031878772635815,0.3687968450574396,0.3835618664542018,0.331884291565534,1.981443585279708,0.13184526608616579,1.6333238843869569,2.872481231943562,7.331886358082325,0.06691824355984063,0.17191392244763054,0.21911065551369835,0.3641939596638055
131,0.3139844709533558,0.3139844709533558,0.23914109066124956,0.5010929216836212,nan,nan,nan,nan,nan,0.26074138704457056,0.10341193582618143,0.6540650150905433,0.367227554862141,0.3748702454963177,0.34812082827669905,0.981668697682059,0.13801801154376436,1.2586510619898856,3.014386498636156,7.269135613618395,0.4929813260788124,0.9448475734635411,0.22358389214885208,0.3575106733749061
149,0.31977954624392263,0.31977954624392263,0.2325737528199625,0.537794029803823,nan,nan,nan,nan,nan,0.2536907565795747,0.06373094251120334,0.728590291750503,0.3858683359082706,0.40141656312872165,0.34699776785714287,2.114459546834232,0.10909323253038532,3.1471732725119477,1.1435469997660201,9.038575358755258,0.0834374555456412,0.20870906505436856,1.3542299862872769,0.44182897507682856
68,0.33418683562101503,0.33418683562101503,0.2719800989788603,0.48970367722640185,nan,nan,nan,nan,nan,0.27511447699565605,0.10868265209975347,0.6911940392354124,0.393259194246374,0.4352775458579671,0.2882133152173913,1.6261279569092502,0.12880233793318518,2.3465048648392526,2.176303890124757,11.078631904203265,0.09282972112570254,0.24735083287692824,0.13364878737858513,0.1909561900216225
43,0.33647074107236463,0.33647074107236463,0.3158193093413539,0.38809932039989126,nan,nan,nan,nan,nan,0.31743204145963266,0.23104658339559836,0.5333956866197183,0.35550944068509654,0.4005920352871094,0.2428029541800643,1.026152917910815,0.21626907393503456,2.6469501700472895,1.3008172921756609,9.078468202821782,0.14219184721298794,0.19361538492627087,0.2762917066421981,0.1499925950010403
93,0.33719941302405754,0.33719941302405754,0.2607008387523481,0.5284458487033311,nan,nan,nan,nan,nan,0.24945250163169225,0.0736990455439264,0.6888361418511066,0.4249463244164229,0.4477026319607698,0.3680555555555556,0.89751640725519,0.10733307880240656,1.4413840916286078,3.013789219714913,6.038864749352553,0.2592572520576064,0.557929590646904,0.7883131560064564,0.3098752482683516
