trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_kh,phys_kh,patch_kh,new_loss_vortex,phys_vortex,patch_vortex,new_loss_tearing,phys_tearing,patch_tearing,new_loss_coalescence,phys_coalescence,patch_coalescence,param_beta,param_threshold_amr,param_gamma_hydro,param_gamma_mag,param_kappa,param_w_z_frac,param_beta_michelson
25,0.5673706705372569,0.6782949802659376,0.7791352618374653,0.4261942763371178,nan,nan,nan,nan,nan,0.17390944027870162,0.0048914856209514804,0.5964543269230769,0.274215313606981,0.32882331404977333,0.1376953125,2.0820953753845495,2.782197245050564,0.3318407012195122,0.18295979179351807,0.0006290026285723153,0.6387867647058824,0.5,0.5,2.0,0.5,1.0,0.2,0.3
78,0.4374851616945146,0.6803603078893102,0.9011558953391242,0.12837133926477487,nan,nan,nan,nan,nan,0.1143298060451951,0.056239613078657734,0.25955528846153847,0.27220379644704584,0.3619446900258641,0.0478515625,2.2847419252571872,3.1412072929210373,0.14357850609756098,0.050165703807812656,0.04523198533093771,0.0625,1.0297204869011392,0.6677263187527713,2.167516328580651,0.7443648706082413,3.5801293165859405,0.06528579333964842,0.14586453541021152
218,0.4595472289016183,0.6872962893395288,0.8943408897376292,0.16968478834427766,nan,nan,nan,nan,nan,0.1295106960717161,0.029560166808094833,0.37938701923076923,0.27090464954250976,0.3589540093595136,0.05078125,2.2986041079360766,3.1436173974519708,0.18607088414634146,0.050165703807812656,0.04523198533093771,0.0625,1.0806304382052498,0.6554106350915323,0.6551381554770576,1.4946938304745472,8.06650092395212,0.3660117411335877,0.5057231461903957
64,0.5191246590175933,0.6911549022490252,0.8475460324594175,0.30017707672304383,nan,nan,nan,nan,nan,0.13885601486778065,0.0363936131225852,0.39501201923076923,0.2532531411386558,0.32955439759411814,0.0625,2.0768565475470133,2.80710373973655,0.2512385670731707,0.29565390544265074,0.21713237938441687,0.4919577205882353,0.6152968106226615,0.5541911427175032,1.7473344202954353,0.21252976541109242,13.586274506510593,0.26865292241234173,0.23142341036522987
179,0.457367189901088,0.6979628228871889,0.9166861256018259,0.15115456610059597,nan,nan,nan,nan,nan,0.14975898137436472,0.057426997001033674,0.3805889423076923,0.29128965568853893,0.4015555179639545,0.015625,2.2786522255557937,3.13653079870494,0.13395579268292682,0.07215042893005834,0.07123118873737577,0.0744485294117647,0.8398445702259142,0.6974060888435065,3.227259637505925,1.937748848313233,6.244938025821411,0.36462337382125065,0.47716210570721695
343,0.4467421711051586,0.6980799954529602,0.9265689266782342,0.12685766738977486,nan,nan,nan,nan,nan,0.09597581308837977,0.027106522939116272,0.2681490384615385,0.28053873439095933,0.379472978147343,0.033203125,2.365639730524689,3.25446422029554,0.14357850609756098,0.050165703807812656,0.04523198533093771,0.0625,0.5406157769658474,0.6787202479776921,0.7940812233888246,3.3076899966657645,10.872126161043385,0.4448366030169578,0.2918630878721117
360,0.45906973077556185,0.6987589807219059,0.9166582988549459,0.15401068538930582,nan,nan,nan,nan,nan,0.18046864271358648,0.11001186902979025,0.3566105769230769,0.27090464954250976,0.3589540093595136,0.05078125,2.293496926823715,3.152435331699542,0.14615091463414634,0.050165703807812656,0.04523198533093771,0.0625,0.5171036052054796,0.6493347702335867,0.8849759594330306,2.2069667826546397,10.197922609831855,0.2912024573117304,0.2850548723758985
110,0.5437744395619617,0.699525008151205,0.8411164341414261,0.3455464431756521,nan,nan,nan,nan,nan,0.14984190317577237,0.019009433676850478,0.47692307692307695,0.2711941077735656,0.3304530008829919,0.123046875,1.622869751716911,2.1586411280134317,0.28344131097560976,0.7541942699385709,0.8563621739924304,0.4987745098039216,0.6788856342975145,0.5747345967726469,1.550103657972738,1.3984009601670409,14.362584411012,0.10985130363323732,1.6844713281927368
229,0.4728905270857897,0.7006226239986371,0.9076518030103163,0.18304967646943862,nan,nan,nan,nan,nan,0.15760714512039692,0.04528942624547873,0.4384014423076923,0.28053873439095933,0.379472978147343,0.033203125,2.0435164676708673,2.7925922620562873,0.17082698170731708,0.32082814881232463,0.41325254559215646,0.0897671568627451,1.4493374357555482,0.6722168157845243,0.6945958070028577,1.5655255454615402,7.731186617907921,0.3419538603034391,0.5568571324935278
160,0.4602352772289188,0.7053683141370903,0.9282165295081554,0.14824777570942776,nan,nan,nan,nan,nan,0.11913969758016413,0.027588845842998984,0.34801682692307695,0.27220379644704584,0.3619446900258641,0.0478515625,2.379964058713339,3.2781005968328207,0.13462271341463414,0.050165703807812656,0.04523198533093771,0.0625,1.2671566855070118,0.6789962401602141,0.680078265856618,3.0083419800762012,4.9724500801401135,0.14717318978675795,0.5883445901570824
